date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:55:08	14585/14585	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2002%20Jun%202018%2009:42:45%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.0.2	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/contact-form-7/includes/js/scriptsce52.js	(from http://demo.iamarif.com/consta-wp/)
15:55:09	10411/10411	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225841a56f-52b6%22	https://s0.wp.com/wp-content/js/devicepx-jetpack.js?ver=201829	D:/themes/construction/s0.wp.com/wp-content/js/devicepx-jetpack19f1.js	(from http://demo.iamarif.com/consta-wp/)
15:55:10	37045/37045	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2020%20Mar%202017%2006:38:14%20GMT	http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/scripts/vendor/bootstrap.min.js?ver=4.9.7	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/scripts/vendor/bootstrap.min37cb.js	(from http://demo.iamarif.com/consta-wp/)
15:55:11	2537/2537	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2020%20Mar%202017%2006:38:18%20GMT	http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/scripts/vendor/modernizr-custom.js?ver=4.9.7	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/scripts/vendor/modernizr-custom37cb.js	(from http://demo.iamarif.com/consta-wp/)
15:55:11	51536/51536	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jul%202018%2010:10:04%20GMT	http://demo.iamarif.com/consta-wp/blog/	D:/themes/construction/demo.iamarif.com/consta-wp/blog/index.html	(from http://demo.iamarif.com/consta-wp/)
15:55:12	15046/15046	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2020%20Mar%202017%2006:38:09%20GMT	http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/scripts/plugin/parallaxify/jquery.parallaxify.min.js?ver=4.9.7	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/scripts/plugin/parallaxify/jquery.parallaxify.min37cb.js	(from http://demo.iamarif.com/consta-wp/)
15:55:12	55983/55983	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Jul%202018%2010:10:03%20GMT	http://demo.iamarif.com/consta-wp/how-do-requests-for-proposal-work/	D:/themes/construction/demo.iamarif.com/consta-wp/how-do-requests-for-proposal-work/index.html	(from http://demo.iamarif.com/consta-wp/)
15:55:14	34695/34695	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2020%20Mar%202017%2006:38:05%20GMT	http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/scripts/plugin/isotope/isotope.pkgd.min.js?ver=4.9.7	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/scripts/plugin/isotope/isotope.pkgd.min37cb.js	(from http://demo.iamarif.com/consta-wp/)
15:55:14	13618/13618	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2020%20Mar%202017%2006:38:06%20GMT	http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/scripts/plugin/isotope/packery-mode.pkgd.min.js?ver=4.9.7	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/scripts/plugin/isotope/packery-mode.pkgd.min37cb.js	(from http://demo.iamarif.com/consta-wp/)
15:55:14	12368/12368	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2020%20Mar%202017%2006:38:02%20GMT	http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/scripts/plugin/aos/aos.js?ver=4.9.7	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/scripts/plugin/aos/aos37cb.js	(from http://demo.iamarif.com/consta-wp/)
15:55:15	2369/2369	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2020%20Mar%202017%2006:38:07%20GMT	http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/scripts/plugin/mailchimp/jquery.ajaxchimp.min.js?ver=4.9.7	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/scripts/plugin/mailchimp/jquery.ajaxchimp.min37cb.js	(from http://demo.iamarif.com/consta-wp/)
15:55:15	1516/1516	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2020%20Mar%202017%2006:38:10%20GMT	http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/scripts/plugin/retina/retina.min.js?ver=4.9.7	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/scripts/plugin/retina/retina.min37cb.js	(from http://demo.iamarif.com/consta-wp/)
15:55:16	12922/12922	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2022%20Mar%202017%2007:04:50%20GMT	http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/scripts/main.js?ver=4.9.7	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/scripts/main37cb.js	(from http://demo.iamarif.com/consta-wp/)
15:55:17	17656/17656	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2002%20Jun%202018%2009:42:46%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/frontend/js/kingcomposer.min.js?ver=2.7.4	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/frontend/js/kingcomposer.minae29.js	(from http://demo.iamarif.com/consta-wp/)
15:55:18	1398/1398	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2011%20Jan%202017%2008:03:37%20GMT	http://demo.iamarif.com/consta-wp/wp-includes/js/wp-embed.min.js?ver=4.9.7	D:/themes/construction/demo.iamarif.com/consta-wp/wp-includes/js/wp-embed.min37cb.js	(from http://demo.iamarif.com/consta-wp/)
15:55:21	847/847	---M--	200	added ('OK')	image/gif	date:Sat,%2002%20Jun%202018%2009:42:45%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/contact-form-7/images/ajax-loader.gif	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.0.2)
15:55:21	8596/8596	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225abc2267-32a7%22	https://stats.wp.com/e-201829.js	D:/themes/construction/stats.wp.com/e-201829.js	(from http://demo.iamarif.com/consta-wp/)
15:55:34	76518/76518	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2020%20Mar%202017%2006:38:02%20GMT	http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/fonts/fontawesome-webfont.eot?v=4.5.0	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/fonts/fontawesome-webfont3295.eot	(from http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/css/font-awesome.min.css?ver=4.9.7)
15:55:36	76518/76518	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2020%20Mar%202017%2006:38:02%20GMT	http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/fonts/fontawesome-webfont.eot?	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/fonts/fontawesome-webfontd41d.eot	(from http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/css/font-awesome.min.css?ver=4.9.7)
15:55:36	71896/71896	---MCZ	200	added ('OK')	text/plain	date:Mon,%2020%20Mar%202017%2006:38:10%20GMT	http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/fonts/fontawesome-webfont.woff2?v=4.5.0	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/fonts/fontawesome-webfont3295.woff2	(from http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/css/font-awesome.min.css?ver=4.9.7)
15:55:43	391622/391622	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2020%20Mar%202017%2006:38:05%20GMT	http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/fonts/fontawesome-webfont.svg?v=4.5.0	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/fonts/fontawesome-webfont3295.svg	(from http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/css/font-awesome.min.css?ver=4.9.7)
15:55:45	90412/90412	---M--	200	added ('OK')	application/x-font-woff	date:Mon,%2020%20Mar%202017%2006:38:08%20GMT	http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/fonts/fontawesome-webfont.woff?v=4.5.0	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/fonts/fontawesome-webfont3295.woff	(from http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/css/font-awesome.min.css?ver=4.9.7)
15:55:53	333834/333834	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2020%20Mar%202017%2006:38:15%20GMT	http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/fonts/ionicons.svg?v=2.0.0	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/fonts/ionicons28b5.svg	(from http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/css/ionicons.min.css?ver=4.9.7)
15:55:58	67904/67904	---M--	200	added ('OK')	application/x-font-woff	date:Mon,%2020%20Mar%202017%2006:38:19%20GMT	http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/fonts/ionicons.woff?v=2.0.0	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/fonts/ionicons28b5.woff	(from http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/css/ionicons.min.css?ver=4.9.7)
15:56:00	120724/120724	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2020%20Mar%202017%2006:38:13%20GMT	http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/fonts/ionicons.eot?v=2.0.0	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/fonts/ionicons28b5.eot	(from http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/css/ionicons.min.css?ver=4.9.7)
15:56:01	152796/152796	---M--	200	added ('OK')	application/x-font-ttf	date:Mon,%2020%20Mar%202017%2006:38:06%20GMT	http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/fonts/fontawesome-webfont.ttf?v=4.5.0	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/fonts/fontawesome-webfont3295.ttf	(from http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/css/font-awesome.min.css?ver=4.9.7)
15:56:04	51051/51051	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Jul%202018%2010:10:55%20GMT	http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/fonts/glyphicons-halflings-regular.eot?	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/fonts/glyphicons-halflings-regular.61d41d.delayed	(from http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/css/bootstrap.min.css?ver=4.9.7)
15:56:11	51053/51053	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Jul%202018%2010:11:05%20GMT	http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/fonts/glyphicons-halflings-regular.woff2	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/fonts/glyphicons-halflings-regular.woff2	(from http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/css/bootstrap.min.css?ver=4.9.7)
15:56:19	51052/51052	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Jul%202018%2010:11:12%20GMT	http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/fonts/glyphicons-halflings-regular.woff	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/fonts/glyphicons-halflings-regular.woff	(from http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/css/bootstrap.min.css?ver=4.9.7)
15:56:28	51051/51051	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Jul%202018%2010:11:20%20GMT	http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/fonts/glyphicons-halflings-regular.ttf	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/fonts/glyphicons-halflings-regular.ttf	(from http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/css/bootstrap.min.css?ver=4.9.7)
15:56:37	51051/51051	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Jul%202018%2010:11:29%20GMT	http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/fonts/glyphicons-halflings-regular.svg	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/fonts/glyphicons-halflings-regular.svg	(from http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/css/bootstrap.min.css?ver=4.9.7)
15:56:47	51035/51035	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Jul%202018%2010:11:38%20GMT	http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/css/owl.video.play.png	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/css/owl.video.play.png	(from http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/css/owl.carousel.css?ver=4.9.7)
15:56:48	1370/1370	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Mar%202017%2006:37:53%20GMT	http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/images/icons/buldozer.png	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/images/icons/buldozer.png	(from http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/css/style.css?ver=4.9.7)
15:56:48	850/850	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Mar%202017%2006:37:54%20GMT	http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/images/icons/car.png	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/images/icons/car.png	(from http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/css/style.css?ver=4.9.7)
15:56:48	1587/1587	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Mar%202017%2006:37:56%20GMT	http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/images/icons/concrete-truck.png	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/images/icons/concrete-truck.png	(from http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/css/style.css?ver=4.9.7)
15:56:49	1320/1320	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Mar%202017%2006:37:57%20GMT	http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/images/icons/excavator.png	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/images/icons/excavator.png	(from http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/css/style.css?ver=4.9.7)
15:56:49	1387/1387	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Mar%202017%2006:38:00%20GMT	http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/images/icons/roller-machine.png	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/images/icons/roller-machine.png	(from http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/css/style.css?ver=4.9.7)
15:56:49	1300/1300	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Mar%202017%2006:38:01%20GMT	http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/images/icons/tower-crane.png	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/images/icons/tower-crane.png	(from http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/css/style.css?ver=4.9.7)
15:56:52	22474/22474	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Mar%202017%2006:38:08%20GMT	http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/images/vehicles/image-mask.jpg	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/images/vehicles/image-mask.jpg	(from http://demo.iamarif.com/consta-wp/wp-content/themes/consta/assets/css/style.css?ver=4.9.7)
15:56:53	4984/4984	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jun%202018%2009:42:46%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/frontend/images/loader.png	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/frontend/images/loader.png	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/frontend/css/kingcomposer.min.css?ver=2.7.4)
15:56:53	3710/3710	---M--	200	added ('OK')	image/gif	date:Sat,%2002%20Jun%202018%2009:42:46%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/frontend/images/loading.gif	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/frontend/images/loading.gif	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/frontend/css/kingcomposer.min.css?ver=2.7.4)
15:56:54	1894/1894	---M--	200	added ('OK')	image/gif	date:Sat,%2002%20Jun%202018%2009:42:46%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/frontend/images/fb_loading.gif	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/frontend/images/fb_loading.gif	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/frontend/css/kingcomposer.min.css?ver=2.7.4)
15:56:54	1061/1061	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jun%202018%2009:42:46%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/frontend/images/icon-remove.png	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/frontend/images/icon-remove.png	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/frontend/css/kingcomposer.min.css?ver=2.7.4)
15:57:00	53572/53572	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2002%20Jun%202018%2009:42:46%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/Simple-Line-Icons.eot?-i3a2kk	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/Simple-Line-Icons4c82.eot	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.7.4)
15:57:03	197492/197492	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2002%20Jun%202018%2009:42:46%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/Simple-Line-Icons.svg?	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/Simple-Line-Iconsd41d.svg	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.7.4)
15:57:05	53572/53572	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2002%20Jun%202018%2009:42:46%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/Simple-Line-Icons.eot?	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/Simple-Line-Iconsd41d.eot	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.7.4)
15:57:07	53368/53368	---M--	200	added ('OK')	application/x-font-ttf	date:Sat,%2002%20Jun%202018%2009:42:46%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/Simple-Line-Icons.ttf	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/Simple-Line-Icons.ttf	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.7.4)
15:57:07	53444/53444	---M--	200	added ('OK')	application/x-font-woff	date:Sat,%2002%20Jun%202018%2009:42:46%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/Simple-Line-Icons.woff	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/Simple-Line-Icons.woff	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.7.4)
15:57:27	55220/55220	---M--	200	added ('OK')	application/x-font-woff	date:Sat,%2002%20Jun%202018%2009:42:46%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/et-line.woff	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/et-line.woff	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.7.4)
15:57:28	32536/32536	---M--	200	added ('OK')	application/x-font-ttf	date:Sat,%2002%20Jun%202018%2009:42:46%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/et-line.ttf	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/et-line.ttf	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.7.4)
15:57:29	175537/175537	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2002%20Jun%202018%2009:42:46%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/et-line.svg	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/et-line.svg	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.7.4)
15:57:30	32694/32694	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2002%20Jun%202018%2009:42:46%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/et-line.eot?	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/et-lined41d.eot	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.7.4)
15:57:37	44068/44068	---MCZ	200	added ('OK')	text/plain	date:Sat,%2002%20Jun%202018%2009:42:46%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/fa-solid-900.woff2	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/fa-solid-900.woff2	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.7.4)
15:57:44	420283/420283	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2002%20Jun%202018%2009:42:46%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/fa-solid-900.svg	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/fa-solid-900.svg	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.7.4)
15:57:45	55484/55484	---M--	200	added ('OK')	application/x-font-woff	date:Sat,%2002%20Jun%202018%2009:42:46%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/fa-solid-900.woff	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/fa-solid-900.woff	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.7.4)
15:57:49	115148/115148	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2002%20Jun%202018%2009:42:46%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/fa-solid-900.eot	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/fa-solid-900.eot	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.7.4)
15:57:53	114928/114928	---M--	200	added ('OK')	application/x-font-ttf	date:Sat,%2002%20Jun%202018%2009:42:46%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/fa-solid-900.ttf	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/fa-solid-900.ttf	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.7.4)
15:57:54	55144/55144	---MCZ	200	added ('OK')	text/plain	date:Sat,%2002%20Jun%202018%2009:42:46%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/fa-brands-400.woff2	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/fa-brands-400.woff2	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.7.4)
15:57:59	99704/99704	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2002%20Jun%202018%2009:42:46%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/fa-brands-400.eot	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/fa-brands-400.eot	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.7.4)
15:58:11	511707/511707	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2002%20Jun%202018%2009:42:46%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/fa-brands-400.svg	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/fa-brands-400.svg	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.7.4)
15:58:12	4529/4529	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jun%202018%2009:43:34%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/jetpack/modules/carousel/images/arrows.png	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/jetpack/modules/carousel/images/arrows.png	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/jetpack/css/jetpack.css?ver=6.1.1)
15:58:13	64392/64392	---M--	200	added ('OK')	application/x-font-woff	date:Sat,%2002%20Jun%202018%2009:42:46%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/fa-brands-400.woff	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/fonts/fa-brands-400.woff	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/kingcomposer/assets/css/icons.css?ver=2.7.4)
15:58:14	1318/1318	---M--	200	added ('OK')	image/png	date:Sat,%2002%20Jun%202018%2009:43:34%20GMT	http://demo.iamarif.com/consta-wp/wp-content/plugins/jetpack/modules/carousel/images/carousel-sprite.png?5	D:/themes/construction/demo.iamarif.com/consta-wp/wp-content/plugins/jetpack/modules/carousel/images/carousel-spritee4da.png	(from http://demo.iamarif.com/consta-wp/wp-content/plugins/jetpack/css/jetpack.css?ver=6.1.1)
